corridor,date,day_of_week,departure_time,arrival_time,from_stop,to_stop,from_name,to_name,from_coord,to_coord,distance_km,travel_time_min,effective_speed_kmh,traffic_condition,cumulative_time_min
Angkot Feeder Koridor 5,2025-09-29,Monday,06:08:12,06:09:25,11,12,Angkot Feeder Koridor 5 - Stop 11,Angkot Feeder Koridor 5 - Stop 12,"""-3.02955405127892,104.8005324291791""","""-3.02678319490739,104.8026375250674""",0.387,1.23,18.8,Heavy,9.43
Angkot Feeder Koridor 5,2025-09-29,Monday,06:09:25,06:10:59,12,13,Angkot Feeder Koridor 5 - Stop 12,Angkot Feeder Koridor 5 - Stop 13,"""-3.02678319490739,104.8026375250674""","""-3.02376954367395,104.8050670880389""",0.43,1.56,16.6,Heavy,10.99
Angkot Feeder Koridor 5,2025-09-29,Monday,06:10:59,06:12:35,13,14,Angkot Feeder Koridor 5 - Stop 13,Angkot Feeder Koridor 5 - Stop 14,"""-3.02376954367395,104.8050670880389""","""-3.020536484494543,104.807633063569""",0.459,1.6,17.2,Heavy,12.59
Angkot Feeder Koridor 5,2025-09-29,Monday,06:12:35,06:14:41,14,15,Angkot Feeder Koridor 5 - Stop 14,Angkot Feeder Koridor 5 - Stop 15,"""-3.020536484494543,104.807633063569""","""-3.016705961240789,104.8107154501762""",0.546,2.1,15.6,Heavy,14.69
Angkot Feeder Koridor 5,2025-09-29,Monday,06:14:41,06:15:38,15,16,Angkot Feeder Koridor 5 - Stop 15,Angkot Feeder Koridor 5 - Stop 16,"""-3.016705961240789,104.8107154501762""","""-3.014385043336596,104.8125621106712""",0.33,0.95,20.9,Moderate,15.64
Angkot Feeder Koridor 5,2025-09-29,Monday,06:15:38,06:16:32,16,17,Angkot Feeder Koridor 5 - Stop 16,Angkot Feeder Koridor 5 - Stop 17,"""-3.014385043336596,104.8125621106712""","""-3.012318205272871,104.8141653587592""",0.291,0.9,19.3,Heavy,16.54
Angkot Feeder Koridor 5,2025-09-29,Monday,06:16:32,06:17:30,17,18,Angkot Feeder Koridor 5 - Stop 17,Angkot Feeder Koridor 5 - Stop 18,"""-3.012318205272871,104.8141653587592""","""-3.009900436829298,104.8160455037392""",0.34,0.96,21.2,Moderate,17.5
Angkot Feeder Koridor 5,2025-09-29,Monday,06:17:30,06:18:34,18,19,Angkot Feeder Koridor 5 - Stop 18,Angkot Feeder Koridor 5 - Stop 19,"""-3.009900436829298,104.8160455037392""","""-3.007869157152078,104.8176272081365""",0.286,1.08,15.9,Heavy,18.58
Angkot Feeder Koridor 5,2025-09-29,Monday,06:18:34,06:19:19,19,20,Angkot Feeder Koridor 5 - Stop 19,Angkot Feeder Koridor 5 - Stop 20,"""-3.007869157152078,104.8176272081365""","""-3.006068700166987,104.818410381531""",0.218,0.74,17.6,Heavy,19.32
Angkot Feeder Koridor 5,2025-09-29,Monday,06:19:19,06:20:07,20,21,Angkot Feeder Koridor 5 - Stop 20,Angkot Feeder Koridor 5 - Stop 21,"""-3.006068700166987,104.818410381531""","""-3.003814172773098,104.8176033747322""",0.266,0.8,20.0,Moderate,20.12
Angkot Feeder Koridor 5,2025-09-29,Monday,06:20:07,06:20:58,21,22,Angkot Feeder Koridor 5 - Stop 21,Angkot Feeder Koridor 5 - Stop 22,"""-3.003814172773098,104.8176033747322""","""-3.001315669445348,104.8165542109549""",0.301,0.86,21.0,Moderate,20.98
Angkot Feeder Koridor 5,2025-09-29,Monday,06:20:58,06:21:52,22,23,Angkot Feeder Koridor 5 - Stop 22,Angkot Feeder Koridor 5 - Stop 23,"""-3.001315669445348,104.8165542109549""","""-2.999130837774004,104.8154884756108""",0.27,0.9,18.1,Heavy,21.88
Angkot Feeder Koridor 5,2025-09-29,Monday,06:21:52,06:22:23,23,24,Angkot Feeder Koridor 5 - Stop 23,Angkot Feeder Koridor 5 - Stop 24,"""-2.999130837774004,104.8154884756108""","""-2.997796307873263,104.8152784870143""",0.15,0.51,17.7,Heavy,22.39
Angkot Feeder Koridor 5,2025-09-29,Monday,06:22:23,06:22:33,24,25,Angkot Feeder Koridor 5 - Stop 24,Angkot Feeder Koridor 5 - Stop 25,"""-2.997796307873263,104.8152784870143""","""-2.997637239184427,104.815756298883""",0.056,0.17,20.0,Moderate,22.56
Angkot Feeder Koridor 5,2025-09-29,Monday,06:22:33,06:22:37,25,26,Angkot Feeder Koridor 5 - Stop 25,Angkot Feeder Koridor 5 - Stop 26,"""-2.997637239184427,104.815756298883""","""-2.997414658404326,104.815807153656""",0.025,0.07,22.0,Moderate,22.63
Angkot Feeder Koridor 5,2025-09-29,Monday,07:00:00,07:00:16,1,2,Angkot Feeder Koridor 5 - Stop 1,Angkot Feeder Koridor 5 - Stop 2,"""-3.031245877069124,104.7901965402906""","""-3.030608662407209,104.7895656152155""",0.1,0.27,22.0,Moderate,0.27
Angkot Feeder Koridor 5,2025-09-29,Monday,07:00:16,07:00:58,2,3,Angkot Feeder Koridor 5 - Stop 2,Angkot Feeder Koridor 5 - Stop 3,"""-3.030608662407209,104.7895656152155""","""-3.032314988702669,104.7906804065482""",0.227,0.7,19.5,Heavy,0.97
Angkot Feeder Koridor 5,2025-09-29,Monday,07:00:58,07:02:11,3,4,Angkot Feeder Koridor 5 - Stop 3,Angkot Feeder Koridor 5 - Stop 4,"""-3.032314988702669,104.7906804065482""","""-3.035253991657295,104.7926111713686""",0.391,1.22,19.3,Heavy,2.19
Angkot Feeder Koridor 5,2025-09-29,Monday,07:02:11,07:02:54,4,5,Angkot Feeder Koridor 5 - Stop 4,Angkot Feeder Koridor 5 - Stop 5,"""-3.035253991657295,104.7926111713686""","""-3.036763912028057,104.7936220699434""",0.202,0.71,17.0,Heavy,2.9
Angkot Feeder Koridor 5,2025-09-29,Monday,07:02:54,07:03:33,5,6,Angkot Feeder Koridor 5 - Stop 5,Angkot Feeder Koridor 5 - Stop 6,"""-3.036763912028057,104.7936220699434""","""-3.038517163600051,104.7948224616503""",0.236,0.65,21.8,Moderate,3.55
Angkot Feeder Koridor 5,2025-09-29,Monday,07:03:33,07:03:58,6,7,Angkot Feeder Koridor 5 - Stop 6,Angkot Feeder Koridor 5 - Stop 7,"""-3.038517163600051,104.7948224616503""","""-3.039408301345013,104.7954873136769""",0.124,0.43,17.1,Heavy,3.98
Angkot Feeder Koridor 5,2025-09-29,Monday,07:03:58,07:04:54,7,8,Angkot Feeder Koridor 5 - Stop 7,Angkot Feeder Koridor 5 - Stop 8,"""-3.039408301345013,104.7954873136769""","""-3.03761218804809,104.7964495064149""",0.227,0.92,14.7,Heavy,4.9
Angkot Feeder Koridor 5,2025-09-29,Monday,07:04:54,07:05:51,8,9,Angkot Feeder Koridor 5 - Stop 8,Angkot Feeder Koridor 5 - Stop 9,"""-3.03761218804809,104.7964495064149""","""-3.035034444434697,104.797762991532""",0.322,0.96,20.0,Moderate,5.86
Angkot Feeder Koridor 5,2025-09-29,Monday,07:05:51,07:07:12,9,10,Angkot Feeder Koridor 5 - Stop 9,Angkot Feeder Koridor 5 - Stop 10,"""-3.035034444434697,104.797762991532""","""-3.032397678190883,104.7990906455932""",0.328,1.34,14.7,Heavy,7.2
Angkot Feeder Koridor 5,2025-09-29,Monday,07:07:12,07:08:21,10,11,Angkot Feeder Koridor 5 - Stop 10,Angkot Feeder Koridor 5 - Stop 11,"""-3.032397678190883,104.7990906455932""","""-3.02955405127892,104.8005324291791""",0.354,1.15,18.6,Heavy,8.35
Angkot Feeder Koridor 5,2025-09-29,Monday,07:08:21,07:09:45,11,12,Angkot Feeder Koridor 5 - Stop 11,Angkot Feeder Koridor 5 - Stop 12,"""-3.02955405127892,104.8005324291791""","""-3.02678319490739,104.8026375250674""",0.387,1.41,16.4,Heavy,9.76
Angkot Feeder Koridor 5,2025-09-29,Monday,07:09:45,07:11:23,12,13,Angkot Feeder Koridor 5 - Stop 12,Angkot Feeder Koridor 5 - Stop 13,"""-3.02678319490739,104.8026375250674""","""-3.02376954367395,104.8050670880389""",0.43,1.63,15.9,Heavy,11.39
Angkot Feeder Koridor 5,2025-09-29,Monday,07:11:23,07:13:12,13,14,Angkot Feeder Koridor 5 - Stop 13,Angkot Feeder Koridor 5 - Stop 14,"""-3.02376954367395,104.8050670880389""","""-3.020536484494543,104.807633063569""",0.459,1.81,15.2,Heavy,13.2
Angkot Feeder Koridor 5,2025-09-29,Monday,07:13:12,07:14:45,14,15,Angkot Feeder Koridor 5 - Stop 14,Angkot Feeder Koridor 5 - Stop 15,"""-3.020536484494543,104.807633063569""","""-3.016705961240789,104.8107154501762""",0.546,1.55,21.2,Moderate,14.75
Angkot Feeder Koridor 5,2025-09-29,Monday,07:14:45,07:16:09,15,16,Angkot Feeder Koridor 5 - Stop 15,Angkot Feeder Koridor 5 - Stop 16,"""-3.016705961240789,104.8107154501762""","""-3.014385043336596,104.8125621106712""",0.33,1.4,14.2,Heavy,16.15
Angkot Feeder Koridor 5,2025-09-29,Monday,07:16:09,07:17:10,16,17,Angkot Feeder Koridor 5 - Stop 16,Angkot Feeder Koridor 5 - Stop 17,"""-3.014385043336596,104.8125621106712""","""-3.012318205272871,104.8141653587592""",0.291,1.03,16.9,Heavy,17.18
Angkot Feeder Koridor 5,2025-09-29,Monday,07:17:10,07:18:28,17,18,Angkot Feeder Koridor 5 - Stop 17,Angkot Feeder Koridor 5 - Stop 18,"""-3.012318205272871,104.8141653587592""","""-3.009900436829298,104.8160455037392""",0.34,1.3,15.7,Heavy,18.48
Angkot Feeder Koridor 5,2025-09-29,Monday,07:18:28,07:19:36,18,19,Angkot Feeder Koridor 5 - Stop 18,Angkot Feeder Koridor 5 - Stop 19,"""-3.009900436829298,104.8160455037392""","""-3.007869157152078,104.8176272081365""",0.286,1.12,15.3,Heavy,19.6
Angkot Feeder Koridor 5,2025-09-29,Monday,07:19:36,07:20:24,19,20,Angkot Feeder Koridor 5 - Stop 19,Angkot Feeder Koridor 5 - Stop 20,"""-3.007869157152078,104.8176272081365""","""-3.006068700166987,104.818410381531""",0.218,0.81,16.2,Heavy,20.41
Angkot Feeder Koridor 5,2025-09-29,Monday,07:20:24,07:21:16,20,21,Angkot Feeder Koridor 5 - Stop 20,Angkot Feeder Koridor 5 - Stop 21,"""-3.006068700166987,104.818410381531""","""-3.003814172773098,104.8176033747322""",0.266,0.86,18.5,Heavy,21.27
Angkot Feeder Koridor 5,2025-09-29,Monday,07:21:16,07:22:10,21,22,Angkot Feeder Koridor 5 - Stop 21,Angkot Feeder Koridor 5 - Stop 22,"""-3.003814172773098,104.8176033747322""","""-3.001315669445348,104.8165542109549""",0.301,0.9,20.1,Moderate,22.17
Angkot Feeder Koridor 5,2025-09-29,Monday,07:22:10,07:22:58,22,23,Angkot Feeder Koridor 5 - Stop 22,Angkot Feeder Koridor 5 - Stop 23,"""-3.001315669445348,104.8165542109549""","""-2.999130837774004,104.8154884756108""",0.27,0.81,19.9,Heavy,22.98
Angkot Feeder Koridor 5,2025-09-29,Monday,07:22:58,07:23:27,23,24,Angkot Feeder Koridor 5 - Stop 23,Angkot Feeder Koridor 5 - Stop 24,"""-2.999130837774004,104.8154884756108""","""-2.997796307873263,104.8152784870143""",0.15,0.47,19.3,Heavy,23.45
Angkot Feeder Koridor 5,2025-09-29,Monday,07:23:27,07:23:39,24,25,Angkot Feeder Koridor 5 - Stop 24,Angkot Feeder Koridor 5 - Stop 25,"""-2.997796307873263,104.8152784870143""","""-2.997637239184427,104.815756298883""",0.056,0.21,15.6,Heavy,23.66
Angkot Feeder Koridor 5,2025-09-29,Monday,07:23:39,07:23:46,25,26,Angkot Feeder Koridor 5 - Stop 25,Angkot Feeder Koridor 5 - Stop 26,"""-2.997637239184427,104.815756298883""","""-2.997414658404326,104.815807153656""",0.025,0.11,13.8,Heavy,23.77
Angkot Feeder Koridor 5,2025-09-29,Monday,08:00:00,08:00:16,1,2,Angkot Feeder Koridor 5 - Stop 1,Angkot Feeder Koridor 5 - Stop 2,"""-3.031245877069124,104.7901965402906""","""-3.030608662407209,104.7895656152155""",0.1,0.27,21.8,Moderate,0.27
Angkot Feeder Koridor 5,2025-09-29,Monday,08:00:16,08:00:54,2,3,Angkot Feeder Koridor 5 - Stop 2,Angkot Feeder Koridor 5 - Stop 3,"""-3.030608662407209,104.7895656152155""","""-3.032314988702669,104.7906804065482""",0.227,0.64,21.1,Moderate,0.91
Angkot Feeder Koridor 5,2025-09-29,Monday,08:00:54,08:01:54,3,4,Angkot Feeder Koridor 5 - Stop 3,Angkot Feeder Koridor 5 - Stop 4,"""-3.032314988702669,104.7906804065482""","""-3.035253991657295,104.7926111713686""",0.391,1.0,23.5,Moderate,1.91
Angkot Feeder Koridor 5,2025-09-29,Monday,08:01:54,08:02:28,4,5,Angkot Feeder Koridor 5 - Stop 4,Angkot Feeder Koridor 5 - Stop 5,"""-3.035253991657295,104.7926111713686""","""-3.036763912028057,104.7936220699434""",0.202,0.57,21.4,Moderate,2.48
Angkot Feeder Koridor 5,2025-09-29,Monday,08:02:28,08:03:07,5,6,Angkot Feeder Koridor 5 - Stop 5,Angkot Feeder Koridor 5 - Stop 6,"""-3.036763912028057,104.7936220699434""","""-3.038517163600051,104.7948224616503""",0.236,0.65,21.7,Moderate,3.13
Angkot Feeder Koridor 5,2025-09-29,Monday,08:03:07,08:03:27,6,7,Angkot Feeder Koridor 5 - Stop 6,Angkot Feeder Koridor 5 - Stop 7,"""-3.038517163600051,104.7948224616503""","""-3.039408301345013,104.7954873136769""",0.124,0.33,22.4,Moderate,3.46
Angkot Feeder Koridor 5,2025-09-29,Monday,08:03:27,08:04:06,7,8,Angkot Feeder Koridor 5 - Stop 7,Angkot Feeder Koridor 5 - Stop 8,"""-3.039408301345013,104.7954873136769""","""-3.03761218804809,104.7964495064149""",0.227,0.64,21.3,Moderate,4.1
Angkot Feeder Koridor 5,2025-09-29,Monday,08:04:06,08:04:52,8,9,Angkot Feeder Koridor 5 - Stop 8,Angkot Feeder Koridor 5 - Stop 9,"""-3.03761218804809,104.7964495064149""","""-3.035034444434697,104.797762991532""",0.322,0.78,24.6,Moderate,4.88
Angkot Feeder Koridor 5,2025-09-29,Monday,08:04:52,08:05:46,9,10,Angkot Feeder Koridor 5 - Stop 9,Angkot Feeder Koridor 5 - Stop 10,"""-3.035034444434697,104.797762991532""","""-3.032397678190883,104.7990906455932""",0.328,0.89,22.1,Moderate,5.77
Angkot Feeder Koridor 5,2025-09-29,Monday,08:05:46,08:06:39,10,11,Angkot Feeder Koridor 5 - Stop 10,Angkot Feeder Koridor 5 - Stop 11,"""-3.032397678190883,104.7990906455932""","""-3.02955405127892,104.8005324291791""",0.354,0.89,23.9,Moderate,6.66
Angkot Feeder Koridor 5,2025-09-29,Monday,08:06:39,08:07:37,11,12,Angkot Feeder Koridor 5 - Stop 11,Angkot Feeder Koridor 5 - Stop 12,"""-3.02955405127892,104.8005324291791""","""-3.02678319490739,104.8026375250674""",0.387,0.96,24.3,Moderate,7.62
Angkot Feeder Koridor 5,2025-09-29,Monday,08:07:37,08:08:44,12,13,Angkot Feeder Koridor 5 - Stop 12,Angkot Feeder Koridor 5 - Stop 13,"""-3.02678319490739,104.8026375250674""","""-3.02376954367395,104.8050670880389""",0.43,1.12,23.0,Moderate,8.74
Angkot Feeder Koridor 5,2025-09-29,Monday,08:08:44,08:09:56,13,14,Angkot Feeder Koridor 5 - Stop 13,Angkot Feeder Koridor 5 - Stop 14,"""-3.02376954367395,104.8050670880389""","""-3.020536484494543,104.807633063569""",0.459,1.2,22.9,Moderate,9.94
Angkot Feeder Koridor 5,2025-09-29,Monday,08:09:56,08:11:30,14,15,Angkot Feeder Koridor 5 - Stop 14,Angkot Feeder Koridor 5 - Stop 15,"""-3.020536484494543,104.807633063569""","""-3.016705961240789,104.8107154501762""",0.546,1.57,20.9,Moderate,11.51
Angkot Feeder Koridor 5,2025-09-29,Monday,08:11:30,08:12:28,15,16,Angkot Feeder Koridor 5 - Stop 15,Angkot Feeder Koridor 5 - Stop 16,"""-3.016705961240789,104.8107154501762""","""-3.014385043336596,104.8125621106712""",0.33,0.97,20.3,Moderate,12.48
Angkot Feeder Koridor 5,2025-09-29,Monday,08:12:28,08:13:22,16,17,Angkot Feeder Koridor 5 - Stop 16,Angkot Feeder Koridor 5 - Stop 17,"""-3.014385043336596,104.8125621106712""","""-3.012318205272871,104.8141653587592""",0.291,0.89,19.6,Heavy,13.37
Angkot Feeder Koridor 5,2025-09-29,Monday,08:13:22,08:14:10,17,18,Angkot Feeder Koridor 5 - Stop 17,Angkot Feeder Koridor 5 - Stop 18,"""-3.012318205272871,104.8141653587592""","""-3.009900436829298,104.8160455037392""",0.34,0.81,25.3,Moderate,14.18
Angkot Feeder Koridor 5,2025-09-29,Monday,08:14:10,08:14:57,18,19,Angkot Feeder Koridor 5 - Stop 18,Angkot Feeder Koridor 5 - Stop 19,"""-3.009900436829298,104.8160455037392""","""-3.007869157152078,104.8176272081365""",0.286,0.77,22.2,Moderate,14.95
Angkot Feeder Koridor 5,2025-09-29,Monday,08:14:57,08:15:36,19,20,Angkot Feeder Koridor 5 - Stop 19,Angkot Feeder Koridor 5 - Stop 20,"""-3.007869157152078,104.8176272081365""","""-3.006068700166987,104.818410381531""",0.218,0.65,20.0,Moderate,15.6
Angkot Feeder Koridor 5,2025-09-29,Monday,08:15:36,08:16:14,20,21,Angkot Feeder Koridor 5 - Stop 20,Angkot Feeder Koridor 5 - Stop 21,"""-3.006068700166987,104.818410381531""","""-3.003814172773098,104.8176033747322""",0.266,0.64,24.8,Moderate,16.24
Angkot Feeder Koridor 5,2025-09-29,Monday,08:16:14,08:17:09,21,22,Angkot Feeder Koridor 5 - Stop 21,Angkot Feeder Koridor 5 - Stop 22,"""-3.003814172773098,104.8176033747322""","""-3.001315669445348,104.8165542109549""",0.301,0.92,19.6,Heavy,17.16
Angkot Feeder Koridor 5,2025-09-29,Monday,08:17:09,08:17:51,22,23,Angkot Feeder Koridor 5 - Stop 22,Angkot Feeder Koridor 5 - Stop 23,"""-3.001315669445348,104.8165542109549""","""-2.999130837774004,104.8154884756108""",0.27,0.7,23.1,Moderate,17.86
Angkot Feeder Koridor 5,2025-09-29,Monday,08:17:51,08:18:18,23,24,Angkot Feeder Koridor 5 - Stop 23,Angkot Feeder Koridor 5 - Stop 24,"""-2.999130837774004,104.8154884756108""","""-2.997796307873263,104.8152784870143""",0.15,0.44,20.3,Moderate,18.3
Angkot Feeder Koridor 5,2025-09-29,Monday,08:18:18,08:18:26,24,25,Angkot Feeder Koridor 5 - Stop 24,Angkot Feeder Koridor 5 - Stop 25,"""-2.997796307873263,104.8152784870143""","""-2.997637239184427,104.815756298883""",0.056,0.14,23.4,Moderate,18.44
Angkot Feeder Koridor 5,2025-09-29,Monday,08:18:26,08:18:30,25,26,Angkot Feeder Koridor 5 - Stop 25,Angkot Feeder Koridor 5 - Stop 26,"""-2.997637239184427,104.815756298883""","""-2.997414658404326,104.815807153656""",0.025,0.07,21.0,Moderate,18.51
Angkot Feeder Koridor 5,2025-09-29,Monday,09:00:00,09:00:14,1,2,Angkot Feeder Koridor 5 - Stop 1,Angkot Feeder Koridor 5 - Stop 2,"""-3.031245877069124,104.7901965402906""","""-3.030608662407209,104.7895656152155""",0.1,0.24,25.1,Moderate,0.24
Angkot Feeder Koridor 5,2025-09-29,Monday,09:00:14,09:00:48,2,3,Angkot Feeder Koridor 5 - Stop 2,Angkot Feeder Koridor 5 - Stop 3,"""-3.030608662407209,104.7895656152155""","""-3.032314988702669,104.7906804065482""",0.227,0.56,24.3,Moderate,0.8
Angkot Feeder Koridor 5,2025-09-29,Monday,09:00:48,09:01:40,3,4,Angkot Feeder Koridor 5 - Stop 3,Angkot Feeder Koridor 5 - Stop 4,"""-3.032314988702669,104.7906804065482""","""-3.035253991657295,104.7926111713686""",0.391,0.88,26.7,Moderate,1.68
Angkot Feeder Koridor 5,2025-09-29,Monday,09:01:40,09:02:10,4,5,Angkot Feeder Koridor 5 - Stop 4,Angkot Feeder Koridor 5 - Stop 5,"""-3.035253991657295,104.7926111713686""","""-3.036763912028057,104.7936220699434""",0.202,0.5,24.0,Moderate,2.18
Angkot Feeder Koridor 5,2025-09-29,Monday,09:02:10,09:02:43,5,6,Angkot Feeder Koridor 5 - Stop 5,Angkot Feeder Koridor 5 - Stop 6,"""-3.036763912028057,104.7936220699434""","""-3.038517163600051,104.7948224616503""",0.236,0.55,25.8,Moderate,2.73
Angkot Feeder Koridor 5,2025-09-29,Monday,09:02:43,09:03:01,6,7,Angkot Feeder Koridor 5 - Stop 6,Angkot Feeder Koridor 5 - Stop 7,"""-3.038517163600051,104.7948224616503""","""-3.039408301345013,104.7954873136769""",0.124,0.29,25.5,Moderate,3.02
Angkot Feeder Koridor 5,2025-09-29,Monday,09:03:01,09:03:31,7,8,Angkot Feeder Koridor 5 - Stop 7,Angkot Feeder Koridor 5 - Stop 8,"""-3.039408301345013,104.7954873136769""","""-3.03761218804809,104.7964495064149""",0.227,0.5,27.1,Light,3.52
Angkot Feeder Koridor 5,2025-09-29,Monday,09:03:31,09:04:16,8,9,Angkot Feeder Koridor 5 - Stop 8,Angkot Feeder Koridor 5 - Stop 9,"""-3.03761218804809,104.7964495064149""","""-3.035034444434697,104.797762991532""",0.322,0.75,25.8,Moderate,4.27
Angkot Feeder Koridor 5,2025-09-29,Monday,09:04:16,09:05:04,9,10,Angkot Feeder Koridor 5 - Stop 9,Angkot Feeder Koridor 5 - Stop 10,"""-3.035034444434697,104.797762991532""","""-3.032397678190883,104.7990906455932""",0.328,0.8,24.5,Moderate,5.07
Angkot Feeder Koridor 5,2025-09-29,Monday,09:05:04,09:05:54,10,11,Angkot Feeder Koridor 5 - Stop 10,Angkot Feeder Koridor 5 - Stop 11,"""-3.032397678190883,104.7990906455932""","""-3.02955405127892,104.8005324291791""",0.354,0.83,25.7,Moderate,5.9
Angkot Feeder Koridor 5,2025-09-29,Monday,09:05:54,09:06:50,11,12,Angkot Feeder Koridor 5 - Stop 11,Angkot Feeder Koridor 5 - Stop 12,"""-3.02955405127892,104.8005324291791""","""-3.02678319490739,104.8026375250674""",0.387,0.94,24.8,Moderate,6.84
Angkot Feeder Koridor 5,2025-09-29,Monday,09:06:50,09:07:54,12,13,Angkot Feeder Koridor 5 - Stop 12,Angkot Feeder Koridor 5 - Stop 13,"""-3.02678319490739,104.8026375250674""","""-3.02376954367395,104.8050670880389""",0.43,1.06,24.4,Moderate,7.9
Angkot Feeder Koridor 5,2025-09-29,Monday,09:07:54,09:09:08,13,14,Angkot Feeder Koridor 5 - Stop 13,Angkot Feeder Koridor 5 - Stop 14,"""-3.02376954367395,104.8050670880389""","""-3.020536484494543,104.807633063569""",0.459,1.24,22.2,Moderate,9.14
Angkot Feeder Koridor 5,2025-09-29,Monday,09:09:08,09:10:21,14,15,Angkot Feeder Koridor 5 - Stop 14,Angkot Feeder Koridor 5 - Stop 15,"""-3.020536484494543,104.807633063569""","""-3.016705961240789,104.8107154501762""",0.546,1.21,27.1,Light,10.35
Angkot Feeder Koridor 5,2025-09-29,Monday,09:10:21,09:11:09,15,16,Angkot Feeder Koridor 5 - Stop 15,Angkot Feeder Koridor 5 - Stop 16,"""-3.016705961240789,104.8107154501762""","""-3.014385043336596,104.8125621106712""",0.33,0.8,24.8,Moderate,11.15
Angkot Feeder Koridor 5,2025-09-29,Monday,09:11:09,09:11:54,16,17,Angkot Feeder Koridor 5 - Stop 16,Angkot Feeder Koridor 5 - Stop 17,"""-3.014385043336596,104.8125621106712""","""-3.012318205272871,104.8141653587592""",0.291,0.76,23.1,Moderate,11.91
Angkot Feeder Koridor 5,2025-09-29,Monday,09:11:54,09:12:41,17,18,Angkot Feeder Koridor 5 - Stop 17,Angkot Feeder Koridor 5 - Stop 18,"""-3.012318205272871,104.8141653587592""","""-3.009900436829298,104.8160455037392""",0.34,0.78,26.3,Moderate,12.69
Angkot Feeder Koridor 5,2025-09-29,Monday,09:12:41,09:13:27,18,19,Angkot Feeder Koridor 5 - Stop 18,Angkot Feeder Koridor 5 - Stop 19,"""-3.009900436829298,104.8160455037392""","""-3.007869157152078,104.8176272081365""",0.286,0.77,22.3,Moderate,13.46
Angkot Feeder Koridor 5,2025-09-29,Monday,09:13:27,09:13:58,19,20,Angkot Feeder Koridor 5 - Stop 19,Angkot Feeder Koridor 5 - Stop 20,"""-3.007869157152078,104.8176272081365""","""-3.006068700166987,104.818410381531""",0.218,0.51,25.7,Moderate,13.97
